nupdates,total_timesteps,policy_loss,explained_variance,time_elapsed,serial_timesteps,approxkl,clipfrac,ep_rewmean,policy_entropy,eplenmean,fps,value_loss
585,2620800,-0.01900843,0.5446423888206482,7164.0636031627655,2396160,0.037664182,0.38891602,4167.21085585,4.201665,809.77,380,0.038093492
586,2625280,-0.0096159745,0.29200172424316406,7174.8292553424835,2400256,0.03548197,0.38046876,4321.645544700001,4.187188,837.61,375,0.033436004
587,2629760,-0.022636637,0.6370784938335419,7185.743104696274,2404352,0.038035713,0.38103026,4185.323447889999,4.1854906,812.46,380,0.040992107
588,2634240,-0.012252521,0.4438732862472534,7196.519323348999,2408448,0.038255032,0.38549805,4250.185244699999,4.1758146,823.57,379,0.034173932
589,2638720,-0.015422399,0.5684807598590851,7207.322540044785,2412544,0.035695903,0.35981447,4188.297052790001,4.158656,811.19,382,0.032381333
590,2643200,-0.018420298,0.7975919395685196,7218.024898290634,2416640,0.03733224,0.39157715,4183.778646900001,4.1335487,808.85,376,0.02124599
591,2647680,-0.021172334,0.6452057063579559,7228.91038107872,2420736,0.033755977,0.37480468,4111.4864628,4.1386404,794.77,375,0.038680516
592,2652160,-0.019931894,0.6686782538890839,7239.823340892792,2424832,0.033099633,0.37121582,4070.3647144799997,4.102265,787.2,374,0.031859145
593,2656640,-0.016537327,0.6507235765457153,7250.755174636841,2428928,0.03653101,0.38364258,4125.46638461,4.0773635,796.28,379,0.025399398
594,2661120,-0.016211536,0.5051405131816864,7261.545212507248,2433024,0.036691464,0.38825685,4090.82940941,4.063031,789.62,376,0.031826716
595,2665600,-0.015777756,0.558640331029892,7272.426814317703,2437120,0.044496328,0.42231447,4088.77278922,4.0365705,788.95,379,0.03421673
596,2670080,-0.025128713,0.7695807218551636,7283.226937532425,2441216,0.03525896,0.3668457,3944.46096386,4.015918,762.77,383,0.02849854
597,2674560,-0.016441602,0.7335757911205292,7293.917012453079,2445312,0.03623321,0.38410646,4029.53165022,3.9852643,777.06,382,0.02128469
598,2679040,-0.0111674955,0.5059906840324402,7304.621652126312,2449408,0.03695131,0.3765625,3854.39846274,3.9667091,744.92,381,0.048470553
599,2683520,-0.021837797,0.7196801900863647,7315.362281799316,2453504,0.038443424,0.40278322,3726.6576482399996,3.9869752,720.32,380,0.033353023
600,2688000,-0.020687383,0.7108384668827057,7326.139320850372,2457600,0.03534141,0.3819092,3588.425277449999,3.9941335,692.88,379,0.037844766
601,2692480,-0.02290364,0.7780926525592804,7336.920827388763,2461696,0.036956348,0.38459474,3499.4721999799995,4.000952,675.42,381,0.03428052
602,2696960,-0.02029518,0.7943867444992065,7347.667022705078,2465792,0.034334783,0.37441406,3414.6912351199994,4.019136,659.15,384,0.028372332
603,2701440,-0.020044062,0.7203314006328583,7358.330933094025,2469888,0.03393201,0.37163085,3462.46186089,4.0188894,667.2,380,0.032736026
604,2705920,-0.02274543,0.8687414079904556,7369.105282306671,2473984,0.03541165,0.3824951,3447.814344239999,4.0025487,663.95,378,0.019194337
605,2710400,-0.014807467,0.47459542751312256,7379.932681798935,2478080,0.0357126,0.38046876,3522.3946316800007,3.9946823,676.13,379,0.04240913
606,2714880,-0.015969563,0.5608903169631958,7390.73273062706,2482176,0.042147808,0.4157959,3488.49923222,3.963324,670.25,382,0.044671074
607,2719360,-0.020032322,0.6621226370334625,7401.4486248493195,2486272,0.035246994,0.3807373,3539.43378292,3.928722,678.07,380,0.04124295
608,2723840,-0.018205697,0.6425403654575348,7412.21143913269,2490368,0.04003251,0.3934082,3555.05195069,3.8939013,680.78,377,0.031976745
609,2728320,-0.014345394,0.3640178442001343,7423.064963579178,2494464,0.040985703,0.41904297,3588.27524656,3.9006066,686.38,377,0.038414054
610,2732800,-0.010888169,0.3691261410713196,7433.913237333298,2498560,0.036904216,0.38654786,3598.65330664,3.913407,688.44,375,0.030861327
611,2737280,-0.015167303,0.3251389265060425,7444.817874670029,2502656,0.037127968,0.3840088,3645.66156542,3.9135444,696.75,377,0.03502813
612,2741760,-0.011376605,0.3531898856163025,7455.682529211044,2506752,0.037275236,0.3925293,3671.9448013100005,3.8913531,700.94,376,0.034092855
613,2746240,-0.013945247,0.678331196308136,7466.561987400055,2510848,0.032518037,0.36433107,3781.7878059,3.8991764,719.92,378,0.02816033
614,2750720,-0.022496624,0.7887085974216461,7477.3861355781555,2514944,0.036935754,0.3824463,3624.5579439400003,3.9028916,691.81,383,0.03021515
615,2755200,-0.018672368,0.8041874021291733,7488.0532829761505,2519040,0.03257788,0.35959473,3689.7364021,3.8877769,703.65,377,0.021811364
616,2759680,-0.015368004,0.39550870656967163,7498.914031982422,2523136,0.035280347,0.3815674,3792.84584618,3.876801,722.35,376,0.032800253
617,2764160,-0.01861491,0.6039687395095825,7509.795474529266,2527232,0.03810642,0.3979248,3822.7772682600003,3.8856862,728.96,378,0.03323456
618,2768640,-0.022376198,0.8335071951150894,7520.619216442108,2531328,0.03346469,0.37514648,3901.9415106799993,3.8610833,742.88,379,0.024055798
619,2773120,-0.012221572,0.42455774545669556,7531.406534194946,2535424,0.036222838,0.3816406,3956.99357305,3.825547,752.32,378,0.032257684
620,2777600,-0.013409061,0.4366469383239746,7542.242651224136,2539520,0.04115074,0.40429688,4066.5040597400007,3.8133018,770.7,379,0.034308277
621,2782080,-0.015629876,0.6018762290477753,7553.032591581345,2543616,0.039143525,0.39558107,4131.22305608,3.7961998,782.91,378,0.03243155
622,2786560,-0.016910128,0.6652028560638428,7563.860216856003,2547712,0.038915686,0.378833,4089.2319072,3.7813518,775.35,377,0.030399373
623,2791040,-0.022440324,0.6604762077331543,7574.7047781944275,2551808,0.03987626,0.40617675,4068.0054571000005,3.7591605,771.48,378,0.044236906
624,2795520,-0.017874977,0.8336479365825653,7585.529155731201,2555904,0.037104107,0.38430175,4014.8600348100003,3.7488358,762.27,379,0.027219763
625,2800000,-0.018753268,0.7120599150657654,7596.327240943909,2560000,0.035072085,0.37683105,3877.3907103099996,3.7585082,737.7,376,0.045477517
626,2804480,-0.014466843,0.6726273894309998,7607.199005126953,2564096,0.03601647,0.36757812,3754.4754222600004,3.7565758,715.51,378,0.041534998
627,2808960,-0.017255988,0.7257346212863922,7618.0211000442505,2568192,0.035166603,0.37333983,3642.69250617,3.7797253,695.05,382,0.02951162
628,2813440,-0.021425346,0.6216846406459808,7628.7375774383545,2572288,0.035995834,0.3782959,3520.22654737,3.7968936,673.31,369,0.04057354
629,2817920,-0.016695434,0.4371752142906189,7639.827278852463,2576384,0.03992044,0.40310058,3489.55433299,3.7880836,667.59,374,0.039032564
630,2822400,-0.014353852,0.6131409108638763,7650.76965212822,2580480,0.038127493,0.3942627,3526.10340387,3.8036084,673.65,374,0.03243401
631,2826880,-0.0131484615,0.3721165060997009,7661.702933311462,2584576,0.038812593,0.38952637,3641.4213753899994,3.8008373,693.6,371,0.03934352
632,2831360,-0.01982824,0.6610920131206512,7672.7380883693695,2588672,0.038058132,0.38308105,3549.3494707000004,3.8115845,676.7,376,0.0430085
633,2835840,-0.01201521,0.34433650970458984,7683.618993520737,2592768,0.040392324,0.40068358,3558.44163943,3.825027,677.24,377,0.042505376
634,2840320,-0.016030591,0.6068839132785797,7694.458740234375,2596864,0.034128554,0.35668945,3327.56773613,3.8391442,636.33,375,0.05144759
635,2844800,-0.019863438,0.7563655376434326,7705.366855144501,2600960,0.03811333,0.3864258,3222.9152873599996,3.8176682,618.02,381,0.028776214
636,2849280,-0.019484688,0.5913325548171997,7716.099305868149,2605056,0.03489489,0.36777344,3058.41978714,3.8114772,587.24,380,0.05160576
637,2853760,-0.019843463,0.6567550003528595,7726.867587327957,2609152,0.03765673,0.3947754,3060.6059501900004,3.7901134,587.45,375,0.042472742
638,2858240,-0.021523274,0.8182304948568344,7737.76663851738,2613248,0.03656595,0.3930664,3062.4288599600004,3.7738547,588.27,380,0.025843685
639,2862720,-0.020783197,0.7874794155359268,7748.524959087372,2617344,0.037730902,0.39199218,3120.7174170099997,3.7628078,598.11,379,0.025392672
640,2867200,-0.01963218,0.7948455810546875,7759.325296163559,2621440,0.035555884,0.38476562,3176.2532027499988,3.7791996,607.88,379,0.03440591
641,2871680,-0.017570931,0.7411221265792847,7770.118641614914,2625536,0.035138424,0.38879395,3266.97570534,3.7848518,624.24,380,0.025195424
642,2876160,-0.014867437,0.5318516790866852,7780.8933045864105,2629632,0.03614085,0.38425294,3338.42458212,3.8026955,636.35,381,0.03613869
643,2880640,-0.020785924,0.7240304350852966,7791.636046409607,2633728,0.04063137,0.39470214,3165.16816505,3.8043518,605.72,383,0.047772113
644,2885120,-0.01331262,0.5766094326972961,7802.308679103851,2637824,0.03562515,0.37331542,3140.13922015,3.824939,601.11,381,0.03494558
645,2889600,-0.02345724,0.7262881398200989,7813.04056596756,2641920,0.040441357,0.38630372,3033.18140255,3.830669,581.85,381,0.036343075
646,2894080,-0.020573068,0.4763184189796448,7823.779354572296,2646016,0.040844306,0.41203612,3068.0916787,3.8184142,587.08,381,0.043706838
647,2898560,-0.017685693,0.6356657445430756,7834.528089046478,2650112,0.0386542,0.39873046,3098.7885158199997,3.8086543,592.1,374,0.04312594
648,2903040,-0.01966197,0.7014979422092438,7845.456468582153,2654208,0.039901182,0.40402833,3067.77596807,3.7972665,587.34,372,0.037807953
649,2907520,-0.022542965,0.7876273542642593,7856.456091403961,2658304,0.03942606,0.393042,3163.5753766599996,3.780028,603.78,376,0.027681056
650,2912000,-0.02277783,0.8250647038221359,7867.33121919632,2662400,0.03667058,0.38481444,3126.27366752,3.781187,597.67,374,0.029288083
651,2916480,-0.022866104,0.7403261661529541,7878.282574415207,2666496,0.036541313,0.3836914,3192.02975222,3.7864165,609.57,377,0.033728514
652,2920960,-0.012770641,0.721689760684967,7889.119844198227,2670592,0.03611385,0.38510743,3228.44900657,3.7703178,616.04,380,0.02322812
653,2925440,-0.019072328,0.5941128432750702,7899.872980117798,2674688,0.037162002,0.3821289,3277.1404024700005,3.7636013,624.62,376,0.041887723
654,2929920,-0.02005763,0.59241583943367,7910.749090909958,2678784,0.03668037,0.3930176,3314.18469155,3.7782025,630.48,381,0.038671054
655,2934400,-0.013029014,0.3965420126914978,7921.488534212112,2682880,0.036960524,0.39523926,3375.66807591,3.7903705,640.93,379,0.036570992
656,2938880,-0.021489237,0.7731561213731766,7932.283009052277,2686976,0.037083205,0.39692384,3386.9148053,3.7805724,642.07,379,0.03038176
657,2943360,-0.016487844,0.7542197704315186,7943.066111326218,2691072,0.03700357,0.38547364,3366.3489336599996,3.7624059,638.77,379,0.034790665
658,2947840,-0.022780746,0.8692475706338882,7953.873729228973,2695168,0.036972113,0.38703614,3334.22338545,3.770947,633.73,383,0.019935172
659,2952320,-0.014132166,0.2964749336242676,7964.554730653763,2699264,0.042563986,0.41723633,3471.6321529699994,3.7807815,657.25,378,0.039372936
660,2956800,-0.020047016,0.5205236971378326,7975.37971162796,2703360,0.039894074,0.41154784,3585.6019950700006,3.7781384,676.97,379,0.03435587
661,2961280,-0.014019594,0.7698872089385986,7986.183139324188,2707456,0.033391237,0.3640625,3638.6479763599996,3.7685485,685.56,378,0.024153234
662,2965760,-0.014479968,0.7593937516212463,7996.992813110352,2711552,0.035925742,0.3876465,3758.43248156,3.7364755,706.49,380,0.024661409
663,2970240,-0.0143952025,0.5899805724620819,8007.770670413971,2715648,0.039165623,0.39738768,3727.85149379,3.7424648,701.65,379,0.041822758
664,2974720,-0.017832002,0.7154552638530731,8018.56785941124,2719744,0.039740622,0.39904785,3745.2714840400004,3.7473938,704.45,376,0.034695603
665,2979200,-0.023047399,0.8184183239936829,8029.458818912506,2723840,0.03932739,0.4011963,3746.24701076,3.740562,703.37,377,0.023875846
666,2983680,-0.019374963,0.5240464210510254,8040.320849657059,2727936,0.042218972,0.40532225,3755.0893340800003,3.7497754,704.6,378,0.042265616
667,2988160,-0.021247085,0.6243950724601746,8051.143525600433,2732032,0.039713673,0.41054687,3740.8836972500008,3.766206,701.32,374,0.05441005
668,2992640,-0.018654343,0.6607434153556824,8062.0832006931305,2736128,0.03543557,0.38415527,3717.13639181,3.7669625,697.0,376,0.04149057
669,2997120,-0.014272794,0.5384508371353149,8072.952329158783,2740224,0.03620615,0.38674316,3763.91402893,3.7585406,704.62,377,0.032191593
670,3001600,-0.01824039,0.5708581805229187,8083.796889781952,2744320,0.039518483,0.39736328,3817.30044399,3.7530105,713.2,384,0.03142465
671,3006080,-0.013445089,0.4205101728439331,8094.46367931366,2748416,0.037773196,0.39250487,3791.342635010001,3.77015,708.01,377,0.046454478
672,3010560,-0.011535459,0.31801170110702515,8105.306296110153,2752512,0.0342507,0.38356933,3882.5646490499994,3.7935863,723.47,377,0.037340228
673,3015040,-0.017392963,0.6823709309101105,8116.150655269623,2756608,0.037563074,0.3904541,3901.20385404,3.7856896,726.62,379,0.02976662
674,3019520,-0.015462665,0.3922543525695801,8126.941159963608,2760704,0.03974073,0.40603027,3988.21224713,3.762703,741.22,379,0.038777158
675,3024000,-0.020698283,0.6598586142063141,8137.729049682617,2764800,0.03681708,0.38811034,3947.3550062199993,3.773178,733.53,376,0.035420086
676,3028480,-0.019664463,0.6167143881320953,8148.618623971939,2768896,0.03809058,0.3955078,4022.10220843,3.7709546,745.71,376,0.030088311
677,3032960,-0.014355752,0.4630505442619324,8159.503913640976,2772992,0.03345167,0.36943358,3993.6310237899997,3.7873256,740.51,377,0.03753457
678,3037440,-0.017360095,0.5722333192825317,8170.352697610855,2777088,0.035489116,0.38374025,4023.9790660599997,3.7989094,745.85,380,0.029742312
679,3041920,-0.012801206,0.39267802238464355,8181.105753660202,2781184,0.033081036,0.36779785,4086.0729829999996,3.82141,756.29,378,0.03133684
680,3046400,-0.017136931,0.7660344392061234,8191.921133518219,2785280,0.03842286,0.38759765,3971.6093609199997,3.820811,736.94,382,0.024707496
681,3050880,-0.022759583,0.7963637411594391,8202.618809700012,2789376,0.03726103,0.39401856,3906.75391359,3.7852283,725.92,380,0.031359218
682,3055360,-0.021608107,0.842656597495079,8213.377346277237,2793472,0.03602679,0.38754883,3846.44813306,3.7946198,716.28,383,0.025456842
683,3059840,-0.016100708,0.48989713191986084,8224.0718729496,2797568,0.039817274,0.40109864,3904.6818912999997,3.7858424,725.98,384,0.044209324
684,3064320,-0.019049691,0.625896543264389,8234.712553977966,2801664,0.039049897,0.4012207,3955.8888011699996,3.7913506,734.89,375,0.02656756
685,3068800,-0.017219272,0.6005915105342865,8245.628032684326,2805760,0.041325495,0.3936035,4003.6712202799995,3.76341,743.88,374,0.037277617
686,3073280,-0.016157221,0.7089316546916962,8256.574837446213,2809856,0.03649349,0.39335936,4094.86476606,3.727881,759.4,376,0.032987367
687,3077760,-0.019476755,0.5275074541568756,8267.454382181168,2813952,0.037593234,0.39243165,4073.0837364599997,3.7457364,755.8,375,0.039628796
688,3082240,-0.0111561585,0.41820472478866577,8278.366883516312,2818048,0.036291204,0.38686523,4067.1095839499994,3.7571282,755.29,375,0.040482044
689,3086720,-0.012826093,0.6207867860794067,8289.28626704216,2822144,0.038049188,0.3834961,4038.982566450001,3.7770953,751.0,378,0.033547178
690,3091200,-0.017308645,0.47746342420578003,8300.108254432678,2826240,0.040003847,0.4044922,4035.9795692899997,3.7504017,750.76,381,0.03746887
691,3095680,-0.017265443,0.7241860926151276,8310.857443332672,2830336,0.040087234,0.41020507,4014.8582968900005,3.7594142,747.86,380,0.023219604
692,3100160,-0.01981581,0.6986484229564667,8321.631465673447,2834432,0.036187552,0.3790039,3966.88015399,3.796207,739.37,380,0.03128371
693,3104640,-0.017580513,0.6581023633480072,8332.393522500992,2838528,0.03786219,0.39648438,3964.707730190001,3.8018856,739.17,381,0.035629652
694,3109120,-0.020623337,0.6162172853946686,8343.126919746399,2842624,0.040175524,0.3991211,3963.7581111700006,3.794976,738.93,380,0.036945853
695,3113600,-0.01766691,0.6554305851459503,8353.90491437912,2846720,0.037061006,0.38598633,3961.79517254,3.78647,738.85,389,0.031223059
696,3118080,-0.015253998,0.4244770407676697,8364.410556554794,2850816,0.042593073,0.41435546,3970.59100121,3.7683063,740.56,470,0.033005096
697,3122560,-0.0149481725,0.4653456211090088,8373.11170578003,2854912,0.035174128,0.3848633,3964.9963988599998,3.7781768,739.62,464,0.028986424
698,3127040,-0.014302033,0.6534642577171326,8381.936422586441,2859008,0.036535643,0.39492187,4013.53930704,3.7724605,747.5,465,0.028879523
699,3131520,-0.018268052,0.7623438835144043,8390.727061510086,2863104,0.03531147,0.37973633,4093.15356799,3.7843108,761.49,465,0.023430917
700,3136000,-0.011084533,0.7319238781929016,8399.526273012161,2867200,0.03566416,0.37526855,4229.437697209999,3.791793,784.58,464,0.029071558
701,3140480,-0.014994797,0.5896819233894348,8408.34073472023,2871296,0.036939647,0.39211425,4321.01584045,3.7937884,799.91,464,0.034177806
702,3144960,-0.014932344,0.44302552938461304,8417.166737556458,2875392,0.035703916,0.3824707,4413.7600652500005,3.7949414,816.66,466,0.038312063
703,3149440,-0.015856566,0.6889801919460297,8425.941207647324,2879488,0.037414007,0.3894531,4240.5726451499995,3.7768617,788.26,465,0.036335997
704,3153920,-0.018107668,0.46169811487197876,8434.736859321594,2883584,0.036479138,0.38999024,4201.29301629,3.7606044,782.01,465,0.03723045
705,3158400,-0.011648582,0.5649040341377258,8443.536618947983,2887680,0.03795176,0.39663085,4241.07908729,3.774545,788.45,466,0.03430716
706,3162880,-0.015005216,0.5492317080497742,8452.31758594513,2891776,0.036165666,0.39123535,4329.83038554,3.8238842,803.24,466,0.034259878
707,3167360,-0.012169227,0.6566641926765442,8461.096897363663,2895872,0.03715139,0.3903076,4411.150734460001,3.816066,817.13,465,0.031467367
708,3171840,-0.016469793,0.4408522844314575,8469.887645959854,2899968,0.041195873,0.409375,4352.647824770001,3.7941067,807.59,465,0.036922585
709,3176320,-0.01389206,0.3517090082168579,8478.696520328522,2904064,0.041834217,0.4107422,4396.8717769899995,3.8025029,814.6,473,0.035063572
710,3180800,-0.008558816,0.3341333866119385,8487.348669290543,2908160,0.041430037,0.38918456,4446.732259519999,3.8170502,823.3,466,0.034450307
711,3185280,-0.013007502,0.6027929484844208,8496.128383159637,2912256,0.03571082,0.37719727,4415.415500500001,3.812371,817.82,465,0.030932333
712,3189760,-0.016780714,0.5591396689414978,8504.922642230988,2916352,0.03925913,0.3975586,4473.69349684,3.8199089,827.76,463,0.040154777
713,3194240,-0.016020617,0.43810051679611206,8513.75528883934,2920448,0.037661675,0.393042,4470.2388307,3.7993188,827.46,466,0.03151205
714,3198720,-0.016414711,0.48334020376205444,8522.536353349686,2924544,0.03719291,0.38413087,4488.308725649999,3.7641635,830.5,463,0.043371584
715,3203200,-0.012733327,0.42986446619033813,8531.369854688644,2928640,0.040525597,0.39904785,4507.5587776699995,3.7650452,833.42,463,0.02979591
716,3207680,-0.017957663,0.5742261707782745,8540.205559015274,2932736,0.03980416,0.39611816,4348.964721660001,3.7560863,806.09,463,0.0476288
717,3212160,-0.013623983,0.514510452747345,8549.04678440094,2936832,0.036960162,0.38300782,4332.69254552,3.7375474,803.4,466,0.034793384
718,3216640,-0.012475406,0.3488004207611084,8557.827110052109,2940928,0.037814576,0.3906494,4334.34529745,3.7419877,803.4,465,0.034750212
719,3221120,-0.009090217,0.37526965141296387,8566.62636423111,2945024,0.03812374,0.3903076,4390.422203890001,3.7508023,812.5,466,0.034032147
720,3225600,-0.010700773,0.4220739006996155,8575.403840780258,2949120,0.039118398,0.39956054,4382.939589780001,3.770583,811.37,466,0.030489858
721,3230080,-0.018524628,0.7378903329372406,8584.17719912529,2953216,0.038291503,0.3956543,4257.62368812,3.7996922,790.29,471,0.03608844
722,3234560,-0.020246936,0.6353112757205963,8592.857089042664,2957312,0.035740457,0.3795166,4259.29230314,3.806024,789.66,466,0.038573954
723,3239040,-0.020109076,0.6366237103939056,8601.635937452316,2961408,0.035291936,0.38095704,4284.290342730001,3.8358269,793.84,462,0.028517565
724,3243520,-0.017908432,0.49815118312835693,8610.490337848663,2965504,0.034948505,0.377417,4327.97395777,3.8426347,800.88,465,0.029175078
725,3248000,-0.020893937,0.7186297476291656,8619.290136098862,2969600,0.03697698,0.38273925,4317.688487130001,3.8594184,799.14,466,0.032327265
726,3252480,-0.022304853,0.7039360702037811,8628.06815481186,2973696,0.03294887,0.37236327,4231.752785670001,3.915977,784.35,464,0.034513004
727,3256960,-0.01996688,0.7477006614208221,8636.88718342781,2977792,0.037415214,0.383667,4193.537439260001,3.929547,777.65,465,0.030489346
728,3261440,-0.023652662,0.7329284250736237,8645.691067934036,2981888,0.037087716,0.39326173,4044.39223619,3.909671,752.63,466,0.03348494
729,3265920,-0.021346027,0.6943922638893127,8654.475064516068,2985984,0.0365204,0.3882324,3995.4940887999996,3.904398,744.02,466,0.034758516
730,3270400,-0.019235121,0.7193151712417603,8663.252614498138,2990080,0.035157535,0.3819092,3894.8144695599995,3.8897128,726.8,466,0.03732906
731,3274880,-0.018921139,0.8379822671413422,8672.038866996765,2994176,0.03721483,0.3909424,3836.7530890699995,3.8850265,716.69,466,0.027086671
732,3279360,-0.018163025,0.5288897752761841,8680.812623977661,2998272,0.039846074,0.39958495,3874.50936678,3.878423,723.32,462,0.030632094
